traffic_flow,share,speed,lstm_traffic_flow_pred,lstm_share_pred,lstm_speed_pred
296.0,0.06040000000000001,64.3,376.4259033203125,0.053052857518196106,67.01284790039062
389.0,0.052000000000000005,65.8,380.29876708984375,0.05361710116267204,66.8932113647461
264.0,0.0346,67.5,383.96380615234375,0.05425528436899185,66.76228332519531
294.0,0.0395,67.8,373.74395751953125,0.05226133391261101,67.1239013671875
304.0,0.0398,68.3,363.76446533203125,0.05050309747457504,67.33222961425781
316.0,0.0417,68.7,354.7011413574219,0.04911371320486069,67.45357513427734
342.0,0.0452,68.6,352.79693603515625,0.048785220831632614,67.4566650390625
328.0,0.0433,68.5,360.478271484375,0.04981629550457001,67.37488555908203
360.0,0.0478,68.7,363.08416748046875,0.05027472972869873,67.32601928710938
301.0,0.0396,68.9,370.2231750488281,0.051515817642211914,67.18706512451172
296.0,0.038,68.9,366.12548828125,0.051188793033361435,67.20047760009766
373.0,0.0488,69.1,359.0599060058594,0.04989294335246086,67.29524230957031
347.0,0.0468,68.1,369.9797058105469,0.0514189675450325,67.13822174072266
271.0,0.0357,68.7,373.9440612792969,0.051968540996313095,67.0631332397461
338.0,0.0447,68.7,363.2257385253906,0.050293002277612686,67.22148895263672
256.0,0.0337,69.0,366.0660095214844,0.05067436397075653,67.13583374023438
333.0,0.045,67.7,347.7373046875,0.04828943312168121,67.28494262695312
396.0,0.0761,63.6,356.8083801269531,0.049456074833869934,67.22364807128906
363.0,0.0485,65.4,382.0312194824219,0.053301531821489334,66.84245300292969
393.0,0.0664,62.7,383.62060546875,0.05343760550022125,66.77364349365234
288.0,0.0399,63.6,390.1298522949219,0.054848793894052505,66.55917358398438
218.0,0.0527,58.9,384.55438232421875,0.05373607203364372,66.76036071777344
278.0,0.0377,63.9,379.5496826171875,0.052837736904621124,66.90584564208984
283.0,0.037000000000000005,66.4,357.8304748535156,0.04957353696227074,67.14968872070312
373.0,0.0504,66.6,317.7645263671875,0.04501224681735039,67.25789642333984
351.0,0.0458,67.7,337.5257873535156,0.047091804444789886,67.25836181640625
372.0,0.0499,67.8,345.0422058105469,0.04794156551361084,67.21651458740234
372.0,0.0496,67.4,357.3803405761719,0.04938618838787079,67.20133209228516
169.0,0.0228,68.0,365.38812255859375,0.050490085035562515,67.11221313476562
337.0,0.0486,65.9,327.2361145019531,0.04584687948226929,67.2947006225586
364.0,0.0493,66.1,342.58831787109375,0.04752977192401886,67.29821014404297
391.0,0.0526,67.1,357.6814270019531,0.04938637465238571,67.25724792480469
335.0,0.0472,65.4,369.2571716308594,0.051020268350839615,67.14990234375
348.0,0.0464,67.1,370.987060546875,0.05132089555263519,67.1277847290039
393.0,0.0532,66.8,371.27374267578125,0.05147843807935715,67.13536071777344
296.0,0.0386,67.1,376.6473083496094,0.05247844383120537,67.0014419555664
340.0,0.0447,67.9,370.27142333984375,0.05180421099066734,67.04939270019531
370.0,0.0487,68.2,368.5863037109375,0.051301002502441406,67.11812591552734
411.0,0.0539,67.9,372.1670227050781,0.051711004227399826,67.06661987304688
342.0,0.045,68.2,379.6163330078125,0.0530511848628521,66.91153717041016
393.0,0.0553,66.3,378.11993408203125,0.05271931737661362,66.94144439697266
342.0,0.0452,67.5,383.1284484863281,0.053604889661073685,66.80815887451172
271.0,0.0357,67.9,381.2036437988281,0.05316941440105438,66.85009002685547
330.0,0.0448,67.0,370.1180725097656,0.051235631108284,67.10546112060547
269.0,0.0353,67.5,368.0993347167969,0.050914570689201355,67.10638427734375
337.0,0.0439,68.1,350.658447265625,0.04853317141532898,67.3186264038086
343.0,0.0446,69.0,353.6256103515625,0.0488174669444561,67.25775146484375
282.0,0.0365,69.1,359.0361328125,0.04949874058365822,67.21695709228516
361.0,0.0477,68.7,348.1257019042969,0.04819311946630478,67.30705261230469
206.0,0.0275,68.8,361.7860107421875,0.050097860395908356,67.22203826904297
362.0,0.0472,68.7,326.7959289550781,0.046236202120780945,67.31717681884766
234.0,0.031,68.6,351.7081604003906,0.04880398139357567,67.24579620361328
293.0,0.0386,68.3,326.9664001464844,0.045986440032720566,67.36270141601562
329.0,0.0424,68.9,327.6409606933594,0.04602474719285965,67.32574462890625
315.0,0.0406,69.4,342.2741394042969,0.047585491091012955,67.30169677734375
352.0,0.0471,68.0,347.73236083984375,0.04819426313042641,67.28182220458984
375.0,0.0509,67.9,361.7189636230469,0.049989473074674606,67.190673828125
256.0,0.0337,69.2,372.6187744140625,0.05161533132195473,67.05702209472656
327.0,0.0427,69.0,360.94677734375,0.04984983801841736,67.21373748779297
320.0,0.0426,69.3,362.4743957519531,0.05006786063313484,67.23905181884766
322.0,0.0451,67.8,363.2528991699219,0.05009832978248596,67.24272155761719
295.0,0.0407,67.3,366.4876403808594,0.05052939057350159,67.18091583251953
356.0,0.0479,67.7,363.2829895019531,0.05013822764158249,67.25017547607422
248.0,0.0323,68.3,370.3684997558594,0.05121395364403725,67.19013214111328
402.0,0.0525,69.3,352.4721984863281,0.04860781878232956,67.38973236083984
408.0,0.0542,69.1,371.0167541503906,0.05134095996618271,67.2018814086914
260.0,0.0355,69.0,380.44970703125,0.05291706696152687,66.96318817138672
245.0,0.033,68.6,372.02520751953125,0.051819875836372375,67.05770874023438
317.0,0.0436,67.7,353.77972412109375,0.04901686683297157,67.34852600097656
306.0,0.0412,68.3,357.0392150878906,0.049709051847457886,67.2711410522461
290.0,0.0399,67.6,356.129150390625,0.04969038441777229,67.32401275634766
314.0,0.044000000000000004,67.6,350.98406982421875,0.049190666526556015,67.30455780029297
281.0,0.0377,67.0,354.234619140625,0.04918826371431351,67.26739501953125
268.0,0.0387,66.9,344.30615234375,0.04782063513994217,67.28997802734375
261.0,0.036000000000000004,67.4,331.1300964355469,0.046303436160087585,67.2577133178711
280.0,0.0402,66.4,311.7269592285156,0.044234149158000946,67.3147201538086
338.0,0.0477,66.5,311.20562744140625,0.04421038180589676,67.32018280029297
320.0,0.0449,66.2,339.66815185546875,0.04733506962656975,67.28854370117188
267.0,0.0387,66.1,348.8076477050781,0.04855781048536301,67.31078338623047
301.0,0.0422,66.6,335.12396240234375,0.04688899591565132,67.20436096191406
267.0,0.0372,66.8,333.84698486328125,0.04668675735592842,67.1991195678711
276.0,0.0375,67.0,317.3074951171875,0.04495222494006157,67.21034240722656
274.0,0.0365,68.5,307.5889587402344,0.043987806886434555,67.2597885131836
257.0,0.0345,68.4,299.6861572265625,0.04308198019862175,67.2868423461914
259.0,0.0352,68.3,289.5229797363281,0.04199079051613808,67.33270263671875
274.0,0.0375,67.8,286.04241943359375,0.041524775326251984,67.39531707763672
229.0,0.0315,67.5,292.21246337890625,0.042187001556158066,67.35711669921875
261.0,0.0355,67.5,275.67694091796875,0.04027432203292847,67.43817138671875
268.0,0.0367,67.8,277.36956787109375,0.04051853343844414,67.452880859375
240.0,0.0564,61.9,283.44000244140625,0.04125475883483887,67.4749984741211
237.0,0.0324,65.1,304.2225646972656,0.04362470656633377,67.38075256347656
237.0,0.0334,66.1,282.70526123046875,0.04122376814484596,67.51293182373047
230.0,0.0342,65.1,266.05487060546875,0.039153214544057846,67.56329345703125
222.0,0.0299,66.2,255.21563720703125,0.03772826865315437,67.52944946289062
223.0,0.0303,66.2,244.45201110839844,0.036159697920084,67.50703430175781
212.0,0.028700000000000003,68.3,239.69662475585938,0.03547399491071701,67.47032165527344
235.0,0.0316,67.6,235.56256103515625,0.034852635115385056,67.46269989013672
230.0,0.030700000000000005,68.2,242.09490966796875,0.035796359181404114,67.50342559814453
226.0,0.0303,68.3,245.9812469482422,0.03640163317322731,67.5013656616211
225.0,0.055,60.5,247.88365173339844,0.03664815425872803,67.52459716796875
211.0,0.0277,64.9,267.3478088378906,0.039345934987068176,67.49041748046875
225.0,0.0294,67.1,249.4394073486328,0.0368729792535305,67.49442291259766
238.0,0.0328,67.4,239.50628662109375,0.035430263727903366,67.43450164794922
199.0,0.0276,67.1,242.56385803222656,0.03585195913910866,67.44019317626953
171.0,0.0234,68.0,234.62509155273438,0.03467684984207153,67.42766571044922
234.0,0.0315,67.2,221.37318420410156,0.0327298566699028,67.38870239257812
216.0,0.0296,67.7,232.37245178222656,0.0343855544924736,67.43731689453125
192.0,0.026299999999999997,68.0,236.56565856933594,0.03491809964179993,67.47525787353516
196.0,0.026299999999999997,66.7,230.35304260253906,0.033999793231487274,67.4432601928711
194.0,0.027000000000000003,67.4,225.97320556640625,0.03334081918001175,67.44112396240234
203.0,0.0274,67.0,223.2769775390625,0.03295663744211197,67.44581604003906
186.0,0.025,68.3,224.02471923828125,0.03302966058254242,67.45977783203125
165.0,0.0215,68.5,220.3676300048828,0.03243902325630188,67.44591522216797
193.0,0.0257,68.4,211.85330200195312,0.031021947041153908,67.43952941894531
184.0,0.0247,68.2,215.234619140625,0.03159221634268761,67.45207977294922
164.0,0.0212,69.1,216.15374755859375,0.03172297775745392,67.49839782714844
182.0,0.0234,68.1,210.3786163330078,0.0307734664529562,67.51005554199219
189.0,0.0249,68.8,210.40489196777344,0.030756428837776184,67.51905059814453
163.0,0.0214,68.6,214.10215759277344,0.03134496137499809,67.54210662841797
179.0,0.024500000000000004,68.6,208.08200073242188,0.03037683479487896,67.5321044921875
155.0,0.0201,67.9,209.7921142578125,0.030641401186585426,67.56121063232422
139.0,0.018,68.5,200.92324829101562,0.029258212074637413,67.52794647216797
151.0,0.0199,68.9,190.42132568359375,0.027562769129872322,67.49288940429688
127.0,0.018,67.3,187.86940002441406,0.027146970853209496,67.4879379272461
165.0,0.0214,68.9,178.2364959716797,0.025552980601787567,67.45301818847656
193.0,0.024400000000000005,69.1,182.74478149414062,0.02631514146924019,67.48306274414062
160.0,0.026000000000000002,64.9,197.20346069335938,0.028658825904130936,67.55081176757812
136.0,0.0176,66.4,195.64566040039062,0.02840268239378929,67.55736541748047
125.0,0.0165,68.5,181.2130584716797,0.026060903444886208,67.49691772460938
123.0,0.0162,68.2,171.299072265625,0.024415120482444763,67.45332336425781
114.0,0.0139,67.3,165.33184814453125,0.02338188886642456,67.43714141845703
111.0,0.0139,69.3,156.9934539794922,0.021936755627393723,67.41789245605469
88.0,0.011099999999999999,68.7,152.9512939453125,0.02119576558470726,67.41736602783203
83.00000000000003,0.010000000000000005,67.9,143.1772003173828,0.019507380202412605,67.41632080078125
103.0,0.012900000000000002,69.2,131.95814514160156,0.01756761223077774,67.41874694824219
118.99999999999999,0.024400000000000005,60.8,130.2921600341797,0.017280858010053635,67.43929290771484
76.0,0.009500000000000001,65.7,124.75341796875,0.016313057392835617,67.4540023803711
93.0,0.011499999999999996,65.5,109.62704467773438,0.013704461045563221,67.464599609375
88.0,0.0104,67.4,103.35438537597656,0.012698017992079258,67.4748306274414
80.0,0.009500000000000001,66.3,101.09483337402344,0.012455231510102749,67.49214935302734
70.0,0.0316,67.1,95.62347412109375,0.011273100040853024,67.46066284179688
66.0,0.008599999999999997,67.3,99.53677368164062,0.011987539939582348,67.44011688232422
58.99999999999997,0.0075,68.1,89.974853515625,0.010242235846817493,67.46652221679688
66.0,0.008300000000000002,66.5,83.13809204101562,0.008922542445361614,67.48570251464844
82.0,0.010000000000000005,67.9,77.72859191894531,0.00788439717143774,67.51510620117188
51.0,0.006499999999999999,68.9,77.2882080078125,0.007773614954203367,67.5144271850586
49.0,0.0059000000000000025,68.2,73.98056030273438,0.007183786015957594,67.54608917236328
61.0,0.007199999999999998,67.1,70.90470886230469,0.006643268745392561,67.57215118408203
61.0,0.007400000000000004,66.8,69.00700378417969,0.0063967215828597546,67.59159088134766
51.0,0.006400000000000003,67.2,67.35304260253906,0.0062307375483214855,67.62730407714844
41.0,0.0049999999999999975,68.9,66.47685241699219,0.005819249432533979,67.57962036132812
51.0,0.006499999999999999,68.3,65.72744750976562,0.005663409363478422,67.56282806396484
41.0,0.004900000000000002,66.3,65.25408935546875,0.005592405330389738,67.5587387084961
32.00000000000003,0.0040000000000000036,68.1,64.29931640625,0.005383695941418409,67.56903839111328
33.0,0.003799999999999998,66.9,63.69761657714844,0.005252789240330458,67.57205963134766
47.0,0.006499999999999999,67.8,62.96380615234375,0.005157205741852522,67.5728530883789
43.0,0.005600000000000001,68.5,62.75543212890625,0.005116462241858244,67.56785583496094
36.0,0.004700000000000003,67.3,62.61262512207031,0.005090858321636915,67.5678939819336
37.0,0.004299999999999998,66.9,62.22857666015625,0.005030240397900343,67.57318878173828
47.0,0.005999999999999998,67.5,61.92198181152344,0.004970900248736143,67.56555938720703
56.00000000000003,0.0063,67.1,61.797576904296875,0.004941183608025312,67.56114959716797
29.0,0.003599999999999999,67.9,61.82402038574219,0.004920854698866606,67.55284881591797
31.0,0.004200000000000002,67.8,61.61912536621094,0.004869263153523207,67.5564956665039
41.0,0.004900000000000002,66.7,61.39115905761719,0.0048418971709907055,67.55586242675781
27.0,0.0034000000000000002,67.9,61.229522705078125,0.004803824704140425,67.55937194824219
31.0,0.0040000000000000036,68.6,61.07661437988281,0.004760976415127516,67.56126403808594
25.0,0.0032000000000000015,67.1,60.935791015625,0.004751577507704496,67.5673828125
41.0,0.005199999999999996,68.6,60.694122314453125,0.0047096679918468,67.56793975830078
43.0,0.0051,67.6,60.720947265625,0.004711735527962446,67.57730865478516
21.99999999999997,0.002799999999999997,67.6,60.69447326660156,0.004715386312454939,67.58342742919922
29.0,0.003599999999999999,67.1,60.5347900390625,0.00465790880843997,67.60154724121094
24.0,0.002899999999999993,67.2,60.42878723144531,0.004606913309544325,67.61520385742188
34.00000000000003,0.0039000000000000007,67.5,60.304229736328125,0.004573802929371595,67.63134002685547
33.0,0.0040000000000000036,66.4,60.299835205078125,0.004558976273983717,67.66080474853516
44.00000000000003,0.0051,67.0,60.27281188964844,0.004545386414974928,67.66860961914062
36.0,0.004799999999999992,68.4,60.47050476074219,0.004632345866411924,67.6902084350586
32.00000000000003,0.003799999999999998,68.5,60.73127746582031,0.004715952556580305,67.73694610595703
47.0,0.005400000000000002,67.3,61.1258544921875,0.00467837555333972,67.75132751464844
38.00000000000003,0.004799999999999992,68.0,61.57774353027344,0.004704582970589399,67.7747802734375
49.0,0.005699999999999997,67.8,62.04240417480469,0.004778034519404173,67.81979370117188
41.0,0.004799999999999992,68.8,62.693023681640625,0.004874065052717924,67.87199401855469
60.0,0.007300000000000001,69.3,63.50422668457031,0.0049981060437858105,67.91585540771484
55.0,0.007100000000000002,69.3,64.81024169921875,0.005294505041092634,67.98245239257812
50.0,0.0212,60.1,66.09971618652344,0.00560717610642314,68.0467758178711
82.0,0.009600000000000001,62.6,66.37272644042969,0.005802332889288664,68.10601043701172
56.00000000000003,0.0068000000000000005,64.8,67.44241333007812,0.006244346033781767,68.20188903808594
80.0,0.009800000000000003,68.3,69.48786926269531,0.006426807027310133,68.18392944335938
88.0,0.0171,64.9,73.61753845214844,0.007161434274166822,68.21065521240234
85.99999999999997,0.0104,68.3,78.86953735351562,0.008111811242997646,68.23673248291016
70.0,0.008300000000000002,67.1,86.57940673828125,0.009582753293216228,68.2776107788086
105.00000000000003,0.012799999999999999,68.6,92.90325927734375,0.010834316723048687,68.30506896972656
99.0,0.0125,69.2,103.96548461914062,0.012679937295615673,68.32588958740234
122.00000000000001,0.015200000000000002,69.4,113.50448608398438,0.014306268654763699,68.3447036743164
144.0,0.0186,69.3,124.3800048828125,0.016164669767022133,68.37326049804688
158.0,0.0205,69.5,136.75357055664062,0.01813814602792263,68.38284301757812
158.0,0.0195,69.7,150.02145385742188,0.020318977534770966,68.3847427368164
208.0,0.028700000000000003,68.0,160.62393188476562,0.0220510121434927,68.37060546875
177.0,0.0222,69.4,177.3301239013672,0.02475426159799099,68.34466552734375
144.0,0.0185,68.7,185.1207733154297,0.026000607758760452,68.32060241699219
202.0,0.0251,69.0,183.8650665283203,0.025769580155611038,68.29581451416016
181.0,0.0221,69.8,193.8643798828125,0.02734161540865898,68.28595733642578
200.0,0.0273,69.0,198.61988830566406,0.028179116547107697,68.27864837646484
243.0,0.029700000000000004,69.8,208.47378540039062,0.029822157695889473,68.27154541015625
227.0,0.0288,70.5,226.8442840576172,0.03262761980295181,68.28608703613281
219.0,0.0296,69.1,238.03958129882812,0.034322574734687805,68.30587768554688
190.0,0.0247,70.4,244.6639404296875,0.03526250645518303,68.31742095947266
237.0,0.030100000000000002,70.4,240.08584594726562,0.03465673699975014,68.2818832397461
232.0,0.0303,70.0,252.05389404296875,0.03646799176931381,68.3027572631836
264.0,0.0353,69.7,261.2874755859375,0.03777392581105232,68.30944061279297
230.0,0.030600000000000002,69.6,280.29998779296875,0.04022693634033203,68.31968688964844
264.0,0.0339,70.0,281.34356689453125,0.04044327884912491,68.28237915039062
245.0,0.0325,69.5,293.26214599609375,0.041957125067710876,68.2140884399414
273.0,0.0355,70.6,296.05657958984375,0.042379263788461685,68.16741180419922
259.0,0.0402,68.5,309.4870300292969,0.04399987682700157,68.05565643310547
265.0,0.0361,68.9,321.9141845703125,0.045548297464847565,67.9283218383789
261.0,0.0347,70.3,326.24493408203125,0.046156883239746094,67.87095642089844
282.0,0.0383,70.2,325.4202880859375,0.04612771049141884,67.86253356933594
285.0,0.0385,70.2,336.11029052734375,0.04753798991441727,67.74579620361328
323.0,0.0417,71.2,345.3656311035156,0.04887557774782181,67.615966796875
320.0,0.044000000000000004,70.1,361.7847900390625,0.051509689539670944,67.29438018798828
296.0,0.0399,70.1,372.0838317871094,0.05338088050484657,67.00203704833984
304.0,0.0423,69.2,373.0368347167969,0.0536353662610054,66.96237182617188
337.0,0.044000000000000004,70.5,375.3109436035156,0.054105244576931,66.8792724609375
340.0,0.0459,70.9,380.02581787109375,0.05507561191916466,66.69157409667969
323.0,0.0433,69.6,383.7728271484375,0.055914729833602905,66.50492858886719
398.0,0.0567,67.6,384.50360107421875,0.056151535362005234,66.4501724243164
274.0,0.0353,68.4,391.8919982910156,0.05798623338341713,66.01099395751953
346.0,0.0476,67.7,386.6675720214844,0.056539420038461685,66.36296081542969
525.0,0.0812,65.3,387.9661560058594,0.056859321892261505,66.2862548828125
543.0,0.0794,64.2,399.1831359863281,0.060167837888002396,65.4056167602539
564.0,0.0864,62.4,402.9746398925781,0.06241052597761154,64.73326873779297
456.0,0.0673,62.5,404.6766357421875,0.06611190736293793,63.618099212646484
462.0,0.0733,60.7,404.7864074707031,0.0676969587802887,63.18424987792969
457.0,0.18200000000000005,47.5,406.1709289550781,0.07160152494907379,62.09808349609375
439.0,0.185,42.3,436.1698303222656,0.16620519757270813,36.73582458496094
354.0,0.149,39.3,439.4850769042969,0.16957160830497742,36.169395446777344
210.0,0.1361,38.4,437.43414306640625,0.17081011831760406,35.84739303588867
299.0,0.1322,35.2,436.5170593261719,0.17144563794136047,35.666046142578125
431.0,0.1629,35.400000000000006,434.8506164550781,0.17197386920452118,35.48495864868164
409.0,0.1819,34.2,435.8533630371094,0.17254026234149933,35.359825134277344
395.0,0.16409999999999997,34.0,435.4754638671875,0.17274530231952667,35.283260345458984
368.0,0.1487,34.0,433.8226623535156,0.17253710329532623,35.277889251708984
419.0,0.21920000000000006,33.5,430.01123046875,0.17182837426662445,35.314453125
297.0,0.16490000000000002,34.7,424.54486083984375,0.17058946192264557,35.39131164550781
324.0,0.1481,34.7,419.9169921875,0.16930171847343445,35.50202560424805
-2.842170943040401e-14,0.0,69.0,417.353759765625,0.16837505996227264,35.613258361816406
374.0,0.1861,51.10000000000001,416.0971984863281,0.16771097481250763,35.7135124206543
379.0,0.1844,40.5,414.82586669921875,0.1671593338251114,35.79691696166992
382.0,0.199,39.1,414.1963806152344,0.16648809611797333,35.943138122558594
422.0,0.17960000000000004,36.0,412.9005126953125,0.16542160511016846,36.18783950805664
481.0,0.16830000000000006,36.2,411.1171875,0.16351933777332306,36.64767837524414
387.0,0.1292,36.2,408.07830810546875,0.1589462161064148,37.74974060058594
374.0,0.0614,46.8,402.1547546386719,0.14788205921649933,40.322059631347656
442.99999999999994,0.061,56.3,395.3578796386719,0.12810547649860382,44.87157440185547
343.0,0.0465,62.2,390.9115295410156,0.10739175975322723,49.67539978027344
429.0,0.0625,62.9,388.93701171875,0.09278731048107147,53.0828971862793
414.0,0.05890000000000001,64.6,389.1409606933594,0.0831337720155716,55.3277702331543
431.0,0.05850000000000001,65.0,389.8104553222656,0.076765276491642,56.78060531616211
379.0,0.0517,66.1,389.8753356933594,0.07219842821359634,57.88125991821289
371.0,0.0519,65.9,389.4909973144531,0.06876911967992783,58.725589752197266
298.0,0.0402,67.0,389.4515380859375,0.0657283142209053,59.49919509887695
428.0,0.0592,67.2,388.987060546875,0.06352546066045761,60.083675384521484
356.0,0.0476,67.7,387.97674560546875,0.06117064878344536,60.78459930419922
385.0,0.0528,67.7,386.4991149902344,0.05947437882423401,61.325714111328125
390.0,0.05439999999999999,67.2,384.8443908691406,0.057527195662260056,61.97010803222656
391.0,0.0609,64.8,382.82476806640625,0.05555383488535881,62.645816802978516
337.0,0.0462,66.3,380.2783508300781,0.05378453806042671,63.296966552734375
338.0,0.0465,66.4,378.1669006347656,0.05251673236489296,63.76739501953125
387.0,0.0518,67.9,376.1750183105469,0.051405664533376694,64.1865463256836
331.0,0.0451,67.7,374.09698486328125,0.050740379840135574,64.43714904785156
320.0,0.0423,68.2,371.8218078613281,0.05004781112074852,64.67850494384766
235.0,0.030600000000000002,68.4,368.0657958984375,0.049154408276081085,65.02183532714844
280.0,0.0386,67.8,360.4631652832031,0.047264713793992996,65.80612182617188
307.0,0.0403,68.4,354.2725830078125,0.0465800017118454,66.08417510986328
316.0,0.0424,68.2,348.8507385253906,0.04608088359236717,66.19860076904297
310.0,0.0419,68.1,342.8266296386719,0.045072026550769806,66.4684829711914
284.0,0.0385,68.6,337.30224609375,0.044238604605197906,66.60877990722656
310.0,0.0403,69.1,329.4913024902344,0.042685020714998245,67.07521057128906
307.0,0.04,69.5,323.0332336425781,0.04190164804458618,67.3768539428711
325.0,0.0433,69.4,319.23126220703125,0.041801292449235916,67.37822723388672
307.0,0.0404,69.6,316.4858093261719,0.04184741899371147,67.35426330566406
340.0,0.0455,69.0,315.7719421386719,0.04222309961915016,67.25188446044922
296.0,0.0399,68.2,316.7707824707031,0.04318614304065704,67.19163513183594
320.0,0.040999999999999995,69.7,319.02081298828125,0.04543019458651543,66.90442657470703
277.0,0.0374,68.7,324.98516845703125,0.04832156375050545,66.51300048828125
270.0,0.0357,68.6,332.4950866699219,0.0519050732254982,66.1752700805664
308.0,0.0404,69.0,338.343017578125,0.05443080887198448,66.19963073730469
304.0,0.0421,67.9,343.30926513671875,0.0564936026930809,66.26791381835938
283.0,0.0376,68.5,346.77752685546875,0.05789949744939804,66.26115417480469
319.0,0.0419,68.9,348.04736328125,0.05817530304193497,66.40638732910156
229.0,0.0303,69.0,352.5101623535156,0.05939922109246254,66.32918548583984
267.0,0.0355,68.6,334.4215087890625,0.053496263921260834,67.49264526367188
313.0,0.0415,69.1,318.4233093261719,0.04999326542019844,67.83654022216797
262.0,0.0346,69.2,337.39410400390625,0.05273419991135597,67.89460754394531
315.0,0.0429,68.7,322.3132629394531,0.049302052706480026,68.32099151611328
271.0,0.0369,68.4,335.7659606933594,0.05087239295244217,68.36116027832031
240.0,0.0319,68.0,321.5513000488281,0.04741766303777695,68.28263092041016
273.0,0.0365,67.6,290.5968322753906,0.045920051634311676,67.58184814453125
271.0,0.0371,67.0,287.4448547363281,0.04645458236336708,67.19129943847656
286.0,0.0395,66.9,288.946044921875,0.04680837318301201,67.04774475097656
265.0,0.0354,67.3,302.3981018066406,0.04804220795631409,66.94347381591797
344.0,0.0454,68.4,296.34100341796875,0.045966971665620804,67.0891342163086
327.0,0.0438,68.0,333.8936767578125,0.048541512340307236,66.98866271972656
311.0,0.0413,68.0,348.01959228515625,0.04881157726049423,67.05924224853516
342.0,0.045,68.7,350.6291198730469,0.04879040643572807,67.14505004882812
332.0,0.0435,68.7,359.3261413574219,0.049810741096735,67.0695571899414
290.0,0.0385,68.2,363.0786437988281,0.05023014545440674,67.07002258300781
314.0,0.042,68.6,356.72686767578125,0.04935126379132271,67.11418914794922
202.0,0.0268,67.8,356.96600341796875,0.04940347000956535,67.14900207519531
