traffic_flow,share,speed,lstm_traffic_flow_pred,lstm_share_pred,lstm_speed_pred
368.0,0.0497,67.6,345.7840270996094,0.046630218625068665,67.52536010742188
350.0,0.0474,68.3,349.2376708984375,0.0472237803041935,67.55741882324219
337.0,0.044000000000000004,68.7,348.2876892089844,0.0468650758266449,67.82833862304688
352.0,0.0457,68.5,343.2743225097656,0.04568132758140564,68.22318267822266
312.0,0.0412,68.3,342.1308898925781,0.045622434467077255,68.29427337646484
335.0,0.0435,68.8,333.7763366699219,0.04430714622139931,68.48968505859375
334.0,0.0662,60.9,329.6822204589844,0.04389060288667679,68.53141784667969
311.0,0.0469,62.9,359.8473815917969,0.05177733674645424,66.16089630126953
335.0,0.0434,66.8,344.6565246582031,0.051032859832048416,65.07085418701172
273.0,0.0362,67.4,327.6575622558594,0.047274958342313766,65.57870483398438
295.0,0.0389,68.1,306.03558349609375,0.04280722141265869,66.4057388305664
273.0,0.0355,68.6,297.8465270996094,0.04053570702672005,67.0931167602539
326.0,0.0437,68.5,289.6341247558594,0.038234468549489975,67.89873504638672
295.0,0.0385,69.0,296.49334716796875,0.03846951946616173,68.40805053710938
375.0,0.0497,68.8,293.3514404296875,0.03896445408463478,68.5707015991211
247.0,0.0322,69.0,311.864013671875,0.042172618210315704,68.29692840576172
335.0,0.0443,68.6,298.07501220703125,0.04004906490445137,68.7061767578125
390.0,0.0507,68.8,307.9676208496094,0.041555020958185196,68.5794677734375
364.0,0.048,68.9,326.1657409667969,0.0442388616502285,68.29866790771484
340.0,0.0434,69.4,334.5428466796875,0.04523274675011635,68.2745590209961
296.0,0.06040000000000001,64.3,332.42230224609375,0.04465705528855324,68.46620178222656
389.0,0.052000000000000005,65.8,352.35882568359375,0.04912611097097397,67.31832885742188
264.0,0.0346,67.5,359.4609375,0.05076611042022705,66.75008392333984
294.0,0.0395,67.8,332.8210754394531,0.04590222239494324,67.43647003173828
304.0,0.0398,68.3,318.46026611328125,0.04349735006690025,67.69953155517578
316.0,0.0417,68.7,308.6842956542969,0.041800521314144135,67.92807006835938
342.0,0.0452,68.6,306.0857849121094,0.04099208489060402,68.1812515258789
328.0,0.0433,68.5,311.6797180175781,0.04128134250640869,68.39927673339844
360.0,0.0478,68.7,312.9559326171875,0.04200087860226631,68.35530853271484
301.0,0.0396,68.9,322.08831787109375,0.04366540163755417,68.20861053466797
296.0,0.038,68.9,318.87701416015625,0.04286904260516167,68.50177001953125
373.0,0.0488,69.1,313.7629699707031,0.0420234352350235,68.69220733642578
347.0,0.0468,68.1,325.74658203125,0.04375607147812843,68.52094268798828
271.0,0.0357,68.7,331.15557861328125,0.044671278446912766,68.34688568115234
338.0,0.0447,68.7,316.4674377441406,0.042471744120121,68.62440490722656
256.0,0.0337,69.0,319.44403076171875,0.04299098998308182,68.52399444580078
333.0,0.045,67.7,304.5792541503906,0.040880147367715836,68.77983856201172
396.0,0.0761,63.6,311.4287414550781,0.04217734560370445,68.46599578857422
363.0,0.0485,65.4,360.4692687988281,0.05197510868310928,66.25669860839844
393.0,0.0664,62.7,354.3287048339844,0.0512392483651638,65.8978271484375
288.0,0.0399,63.6,378.23779296875,0.057125505059957504,64.12688446044922
218.0,0.0527,58.9,351.0088195800781,0.051414426416158676,64.449462890625
278.0,0.0377,63.9,340.62078857421875,0.051716163754463196,62.74366760253906
283.0,0.037000000000000005,66.4,312.1667785644531,0.04478337988257408,63.742164611816406
373.0,0.0504,66.6,289.2864990234375,0.03948640823364258,65.11476135253906
351.0,0.0458,67.7,297.9652099609375,0.040777936577796936,65.45386505126953
372.0,0.0499,67.8,303.84381103515625,0.04045458137989044,66.40679931640625
372.0,0.0496,67.4,317.9335021972656,0.042580846697092056,66.83856201171875
169.0,0.0228,68.0,335.26239013671875,0.044566810131073,67.37993621826172
337.0,0.0486,65.9,302.179443359375,0.040225714445114136,68.30069732666016
364.0,0.0493,66.1,314.7917175292969,0.042934369295835495,67.78738403320312
391.0,0.0526,67.1,325.263671875,0.044908031821250916,67.31425476074219
335.0,0.0472,65.4,336.07757568359375,0.046756625175476074,66.95835876464844
348.0,0.0464,67.1,335.09771728515625,0.04692590981721878,66.59945678710938
393.0,0.0532,66.8,332.58251953125,0.04616113752126694,66.76959991455078
296.0,0.0386,67.1,347.3706359863281,0.048187125474214554,66.65687561035156
340.0,0.0447,67.9,336.6467590332031,0.045254096388816833,67.46119689941406
370.0,0.0487,68.2,333.3184814453125,0.044589754194021225,67.74713897705078
411.0,0.0539,67.9,337.8553161621094,0.045157790184020996,67.85369110107422
342.0,0.045,68.2,351.781982421875,0.04730430245399475,67.7134017944336
393.0,0.0553,66.3,347.1340637207031,0.04649919271469116,67.96764373779297
342.0,0.0452,67.5,362.1033020019531,0.049195654690265656,67.4906005859375
271.0,0.0357,67.9,354.34844970703125,0.048143140971660614,67.62037658691406
330.0,0.0448,67.0,333.8805847167969,0.04481356218457222,68.11312866210938
269.0,0.0353,67.5,331.1793212890625,0.0446745827794075,67.95767974853516
337.0,0.0439,68.1,311.9115905761719,0.04201126843690872,68.13080596923828
343.0,0.0446,69.0,310.6724548339844,0.042015548795461655,68.05076599121094
282.0,0.0365,69.1,313.01898193359375,0.042012594640254974,68.21566009521484
361.0,0.0477,68.7,302.0996398925781,0.040520183742046356,68.49527740478516
206.0,0.0275,68.8,314.8548278808594,0.042429614812135696,68.35958862304688
362.0,0.0472,68.7,294.78424072265625,0.03925299271941185,68.90477752685547
234.0,0.031,68.6,308.3894348144531,0.04154858738183975,68.61214447021484
293.0,0.0386,68.3,294.08111572265625,0.03950535133481026,68.85749816894531
329.0,0.0424,68.9,291.2649230957031,0.03943298012018204,68.70318603515625
315.0,0.0406,69.4,295.9457092285156,0.04018628969788551,68.5544662475586
352.0,0.0471,68.0,298.42889404296875,0.04028921574354172,68.63140869140625
375.0,0.0509,67.9,310.2578430175781,0.042304154485464096,68.28437805175781
256.0,0.0337,69.2,329.0123596191406,0.044952500611543655,67.99125671386719
327.0,0.0427,69.0,311.23095703125,0.042029138654470444,68.5065689086914
320.0,0.0426,69.3,316.3684997558594,0.042516205459833145,68.59429931640625
322.0,0.0451,67.8,317.1643371582031,0.04251592606306076,68.6642074584961
295.0,0.0407,67.3,320.1116027832031,0.04321295768022537,68.4489517211914
356.0,0.0479,67.7,314.7579040527344,0.0426524318754673,68.34497833251953
248.0,0.0323,68.3,321.5530090332031,0.04400096833705902,68.00507354736328
402.0,0.0525,69.3,302.0557556152344,0.04119664058089256,68.30744171142578
408.0,0.0542,69.1,323.5674743652344,0.043931473046541214,68.1408920288086
260.0,0.0355,69.0,341.4490051269531,0.046283524483442307,67.98818969726562
245.0,0.033,68.6,323.933349609375,0.043189629912376404,68.57188415527344
317.0,0.0436,67.7,308.565185546875,0.04102422669529915,68.88844299316406
306.0,0.0412,68.3,311.98895263671875,0.04197538271546364,68.63262176513672
290.0,0.0399,67.6,308.85772705078125,0.04190317168831825,68.50688171386719
314.0,0.044000000000000004,67.6,304.1636657714844,0.041382867842912674,68.37059783935547
281.0,0.0377,67.0,301.5463562011719,0.04141021892428398,68.06261444091797
268.0,0.0387,66.9,291.9051513671875,0.040422223508358,67.89141082763672
261.0,0.036000000000000004,67.4,288.17291259765625,0.03995690494775772,67.81918334960938
280.0,0.0402,66.4,280.8537902832031,0.03876529261469841,67.92576599121094
338.0,0.0477,66.5,277.4979553222656,0.03872950002551079,67.60884857177734
320.0,0.0449,66.2,289.7652282714844,0.04076876863837242,67.14269256591797
267.0,0.0387,66.1,295.5655517578125,0.041707489639520645,66.87513732910156
301.0,0.0422,66.6,286.91168212890625,0.04046676680445671,66.89128875732422
267.0,0.0372,66.8,289.6575012207031,0.04067825525999069,66.92823028564453
276.0,0.0375,67.0,283.4261169433594,0.03949499502778053,67.17627716064453
274.0,0.0365,68.5,279.7833251953125,0.03861619532108307,67.41413879394531
257.0,0.0345,68.4,275.38433837890625,0.03748267516493797,67.87039184570312
259.0,0.0352,68.3,267.7814025878906,0.036268580704927444,68.18145751953125
274.0,0.0375,67.8,264.4593505859375,0.0358239971101284,68.36317443847656
229.0,0.0315,67.5,266.7201232910156,0.036325085908174515,68.35047912597656
261.0,0.0355,67.5,256.38946533203125,0.03512515872716904,68.39128112792969
268.0,0.0367,67.8,255.3419647216797,0.03526884689927101,68.26612854003906
240.0,0.0564,61.9,255.96527099609375,0.03552926331758499,68.15027618408203
237.0,0.0324,65.1,267.219482421875,0.03965209051966667,66.26290893554688
237.0,0.0334,66.1,248.0806427001953,0.036775603890419006,66.19862365722656
230.0,0.0342,65.1,236.3042449951172,0.034598227590322495,66.35491180419922
222.0,0.0299,66.2,227.77989196777344,0.03320527821779251,66.25146484375
223.0,0.0303,66.2,218.84115600585938,0.031210586428642273,66.57796478271484
212.0,0.028700000000000003,68.3,211.24998474121094,0.02952764928340912,66.84695434570312
235.0,0.0316,67.6,205.37655639648438,0.02768905833363533,67.58436584472656
230.0,0.030700000000000005,68.2,206.9263916015625,0.02856457233428955,67.68746948242188
226.0,0.0303,68.3,211.0306854248047,0.028962651267647743,67.97810363769531
225.0,0.055,60.5,214.08328247070312,0.02923484891653061,68.23831176757812
211.0,0.0277,64.9,228.50343322753906,0.03410938382148743,66.28972625732422
225.0,0.0294,67.1,211.1470489501953,0.03155266121029854,66.2949447631836
238.0,0.0328,67.4,205.40206909179688,0.030130654573440552,66.6158447265625
199.0,0.0276,67.1,209.22402954101562,0.030013730749487877,66.86872863769531
171.0,0.0234,68.0,202.97640991210938,0.028465263545513153,67.20116424560547
234.0,0.0315,67.2,192.63470458984375,0.02614147588610649,67.7514877319336
216.0,0.0296,67.7,197.81336975097656,0.02642657794058323,68.04003143310547
192.0,0.026299999999999997,68.0,196.96490478515625,0.02728782407939434,68.02674102783203
196.0,0.026299999999999997,66.7,193.99131774902344,0.02688046358525753,68.18306732177734
194.0,0.027000000000000003,67.4,188.22032165527344,0.02623261883854866,68.06626892089844
203.0,0.0274,67.0,183.93173217773438,0.025673480704426765,68.03494262695312
186.0,0.025,68.3,183.16329956054688,0.02566566877067089,67.95185089111328
165.0,0.0215,68.5,180.99285888671875,0.02512562833726406,68.13107299804688
193.0,0.0257,68.4,172.8077392578125,0.023765070363879204,68.29369354248047
184.0,0.0247,68.2,173.8743133544922,0.023846331983804703,68.35424041748047
164.0,0.0212,69.1,173.79168701171875,0.023785294964909554,68.42919158935547
182.0,0.0234,68.1,170.67063903808594,0.023214681074023247,68.62535858154297
189.0,0.0249,68.8,169.4578399658203,0.02316462993621826,68.5914077758789
163.0,0.0214,68.6,171.4886016845703,0.02350885234773159,68.60736846923828
179.0,0.024500000000000004,68.6,167.98252868652344,0.022954756394028664,68.65267944335938
155.0,0.0201,67.9,169.25035095214844,0.02316943183541298,68.65034484863281
139.0,0.018,68.5,161.60523986816406,0.022145327180624008,68.58152770996094
151.0,0.0199,68.9,152.96102905273438,0.0208701454102993,68.59003448486328
127.0,0.018,67.3,149.36524963378906,0.02030717022716999,68.61253356933594
165.0,0.0214,68.9,137.48165893554688,0.01873830333352089,68.43550109863281
193.0,0.024400000000000005,69.1,137.38262939453125,0.018671229481697083,68.41940307617188
160.0,0.026000000000000002,64.9,146.40005493164062,0.019955342635512352,68.4444351196289
136.0,0.0176,66.4,141.77906799316406,0.019768739119172096,67.97565460205078
125.0,0.0165,68.5,132.89950561523438,0.018501952290534973,67.86524200439453
123.0,0.0162,68.2,127.8199234008789,0.017516465857625008,68.01004791259766
114.0,0.0139,67.3,122.52490997314453,0.01655515283346176,68.08658599853516
111.0,0.0139,69.3,114.11140441894531,0.015319150872528553,68.0421371459961
88.0,0.011099999999999999,68.7,108.417724609375,0.014195055700838566,68.17872619628906
83.00000000000003,0.010000000000000005,67.9,99.16744995117188,0.012575319968163967,68.27793884277344
103.0,0.012900000000000002,69.2,90.62741088867188,0.011490278877317905,68.2182846069336
118.99999999999999,0.024400000000000005,60.8,89.88679504394531,0.011416020803153515,68.25003051757812
76.0,0.009500000000000001,65.7,83.31072998046875,0.011234003119170666,67.48580932617188
93.0,0.011499999999999996,65.5,74.350341796875,0.00980715174227953,67.40251159667969
88.0,0.0104,67.4,70.53044128417969,0.009276329539716244,67.27285766601562
80.0,0.009500000000000001,66.3,69.22763061523438,0.0088255750015378,67.3446044921875
70.0,0.0316,67.1,67.46212768554688,0.008379149250686169,67.3792495727539
66.0,0.008599999999999997,67.3,73.14381408691406,0.009198400191962719,67.40717315673828
58.99999999999997,0.0075,68.1,69.69163513183594,0.008180945180356503,67.65887451171875
66.0,0.008300000000000002,66.5,65.55474853515625,0.007816432975232601,67.73442077636719
82.0,0.010000000000000005,67.9,62.910430908203125,0.0074843536131083965,67.70831298828125
51.0,0.006499999999999999,68.9,63.16822814941406,0.007528263609856367,67.74118041992188
49.0,0.0059000000000000025,68.2,61.15284729003906,0.007006328087300062,67.87850952148438
61.0,0.007199999999999998,67.1,58.19709777832031,0.0064377072267234325,67.95586395263672
61.0,0.007400000000000004,66.8,55.24951171875,0.006193793844431639,67.83296203613281
51.0,0.006400000000000003,67.2,53.585235595703125,0.00601044250652194,67.7672119140625
41.0,0.0049999999999999975,68.9,51.72343444824219,0.0057166810147464275,67.74656677246094
51.0,0.006499999999999999,68.3,50.6690673828125,0.005538299214094877,67.7981185913086
41.0,0.004900000000000002,66.3,50.37725830078125,0.005462154280394316,67.81001281738281
32.00000000000003,0.0040000000000000036,68.1,47.771148681640625,0.005097541492432356,67.736572265625
33.0,0.003799999999999998,66.9,46.154327392578125,0.004777438472956419,67.77677917480469
47.0,0.006499999999999999,67.8,43.592193603515625,0.004435888957232237,67.72935485839844
43.0,0.005600000000000001,68.5,43.81950378417969,0.004510882776230574,67.71589660644531
36.0,0.004700000000000003,67.3,44.66764831542969,0.004618223290890455,67.74738311767578
37.0,0.004299999999999998,66.9,44.00379943847656,0.00450178561732173,67.73300170898438
47.0,0.005999999999999998,67.5,42.81980895996094,0.004307411145418882,67.7099609375
56.00000000000003,0.0063,67.1,43.38398742675781,0.004444874357432127,67.69678497314453
29.0,0.003599999999999999,67.9,44.626190185546875,0.004644274245947599,67.67654418945312
31.0,0.004200000000000002,67.8,43.734405517578125,0.004489562939852476,67.70526123046875
41.0,0.004900000000000002,66.7,42.88710021972656,0.004336673300713301,67.71739959716797
27.0,0.0034000000000000002,67.9,42.29246520996094,0.004253495018929243,67.68247985839844
31.0,0.0040000000000000036,68.6,41.483428955078125,0.004082612227648497,67.7184066772461
25.0,0.0032000000000000015,67.1,41.851898193359375,0.004110283683985472,67.76660919189453
41.0,0.005199999999999996,68.6,40.242095947265625,0.00391071243211627,67.72889709472656
43.0,0.0051,67.6,41.42054748535156,0.0040556262247264385,67.76759338378906
21.99999999999997,0.002799999999999997,67.6,42.401702880859375,0.004214826505631208,67.76065063476562
29.0,0.003599999999999999,67.1,41.1197509765625,0.004004701506346464,67.76319885253906
24.0,0.002899999999999993,67.2,39.84625244140625,0.003876160364598036,67.71897888183594
34.00000000000003,0.0039000000000000007,67.5,38.56182861328125,0.003705244045704603,67.69029235839844
33.0,0.0040000000000000036,66.4,38.657806396484375,0.0036929803900420666,67.68743133544922
44.00000000000003,0.0051,67.0,38.081695556640625,0.0037112715654075146,67.61537170410156
36.0,0.004799999999999992,68.4,38.77911376953125,0.003817617427557707,67.5920639038086
32.00000000000003,0.003799999999999998,68.5,40.0452880859375,0.0039079259149730206,67.66099548339844
47.0,0.005400000000000002,67.3,41.424560546875,0.004038128536194563,67.7341079711914
38.00000000000003,0.004799999999999992,68.0,42.769256591796875,0.004270158242434263,67.72750091552734
49.0,0.005699999999999997,67.8,43.5849609375,0.004374019335955381,67.761962890625
41.0,0.004799999999999992,68.8,44.893035888671875,0.004557944368571043,67.77982330322266
60.0,0.007300000000000001,69.3,46.14598083496094,0.004744801204651594,67.83248138427734
55.0,0.007100000000000002,69.3,49.97764587402344,0.005319557618349791,67.89624786376953
50.0,0.0212,60.1,53.41627502441406,0.005778390448540449,67.97758483886719
82.0,0.009600000000000001,62.6,52.22392272949219,0.006273053120821714,67.43928527832031
56.00000000000003,0.0068000000000000005,64.8,51.48927307128906,0.006469070445746183,67.14483642578125
80.0,0.009800000000000003,68.3,50.34037780761719,0.0062744575552642345,67.08259582519531
88.0,0.0171,64.9,54.208404541015625,0.006612218450754881,67.20904541015625
85.99999999999997,0.0104,68.3,59.36598205566406,0.007443658541887999,67.10613250732422
70.0,0.008300000000000002,67.1,63.06889343261719,0.0074956598691642284,67.3503646850586
105.00000000000003,0.012799999999999999,68.6,63.61250305175781,0.006933886092156172,67.64873504638672
99.0,0.0125,69.2,68.66639709472656,0.008064053021371365,67.74935913085938
122.00000000000001,0.015200000000000002,69.4,74.794921875,0.009019752033054829,67.92971801757812
144.0,0.0186,69.3,85.29399108886719,0.010637623257935047,68.09041595458984
158.0,0.0205,69.5,98.56886291503906,0.01252260897308588,68.27616882324219
158.0,0.0195,69.7,113.95960998535156,0.01496660802513361,68.41410827636719
208.0,0.028700000000000003,68.0,128.2984619140625,0.01697208173573017,68.6312026977539
177.0,0.0222,69.4,148.8542938232422,0.02031799778342247,68.54400634765625
144.0,0.0185,68.7,159.43601989746094,0.021717049181461334,68.70662689208984
202.0,0.0251,69.0,159.77655029296875,0.021720992401242256,68.78951263427734
181.0,0.0221,69.8,170.073974609375,0.023249808698892593,68.7806396484375
200.0,0.0273,69.0,174.7898712158203,0.023778630420565605,68.9106674194336
243.0,0.029700000000000004,69.8,181.93028259277344,0.024806633591651917,68.88838195800781
227.0,0.0288,70.5,197.3123016357422,0.026886535808444023,68.94424438476562
219.0,0.0296,69.1,208.369140625,0.028248704969882965,69.10770416259766
190.0,0.0247,70.4,216.9967498779297,0.029414121061563492,69.14075469970703
237.0,0.030100000000000002,70.4,219.48464965820312,0.029575593769550323,69.38418579101562
232.0,0.0303,70.0,228.01548767089844,0.030705450102686882,69.43637084960938
264.0,0.0353,69.7,233.86959838867188,0.031497370451688766,69.45828247070312
230.0,0.030600000000000002,69.6,243.45204162597656,0.03298231586813927,69.30856323242188
264.0,0.0339,70.0,242.9511260986328,0.032895468175411224,69.30394744873047
245.0,0.0325,69.5,249.98097229003906,0.03381090983748436,69.27830505371094
273.0,0.0355,70.6,253.36973571777344,0.034296005964279175,69.25554656982422
259.0,0.0402,68.5,261.7879943847656,0.03528059273958206,69.298828125
265.0,0.0361,68.9,267.4023132324219,0.03633449599146843,69.05460357666016
261.0,0.0347,70.3,269.0624084472656,0.03662744536995888,68.97529602050781
282.0,0.0383,70.2,268.7918701171875,0.0363735556602478,69.11422729492188
285.0,0.0385,70.2,275.1278381347656,0.03712930530309677,69.13156127929688
323.0,0.0417,71.2,279.92535400390625,0.037665434181690216,69.15955352783203
320.0,0.044000000000000004,70.1,290.3150634765625,0.03884951025247574,69.2008056640625
296.0,0.0399,70.1,299.5767822265625,0.04008874669671059,69.1330337524414
304.0,0.0423,69.2,301.66339111328125,0.040399566292762756,69.15576171875
337.0,0.044000000000000004,70.5,306.5093688964844,0.04125579074025154,69.01385498046875
340.0,0.0459,70.9,312.7783508300781,0.0420023612678051,68.98680114746094
323.0,0.0433,69.6,318.2752990722656,0.04264678433537483,68.97420501708984
398.0,0.0567,67.6,320.4795837402344,0.04294060170650482,68.92086791992188
274.0,0.0353,68.4,342.98284912109375,0.04673369228839874,68.2532958984375
346.0,0.0476,67.7,327.39794921875,0.04428516700863838,68.5491714477539
525.0,0.0812,65.3,333.6358947753906,0.04543096199631691,68.26665496826172
543.0,0.0794,64.2,397.7003479003906,0.056880056858062744,66.35020446777344
564.0,0.0864,62.4,441.8901672363281,0.06695649027824402,64.60682678222656
456.0,0.0673,62.5,467.5456237792969,0.08230616897344589,61.454410552978516
462.0,0.0733,60.7,453.3080749511719,0.07803936302661896,61.812408447265625
457.0,0.18200000000000005,47.5,449.8562927246094,0.08097172528505325,60.9311637878418
439.0,0.185,42.3,428.78704833984375,0.1777229756116867,40.11990737915039
354.0,0.149,39.3,415.4329528808594,0.18748854100704193,36.07649230957031
210.0,0.1361,38.4,397.5620422363281,0.1816667765378952,35.537723541259766
299.0,0.1322,35.2,377.0664978027344,0.17904119193553925,33.90011215209961
431.0,0.1629,35.400000000000006,354.88909912109375,0.1635211855173111,35.046180725097656
409.0,0.1819,34.2,354.4305419921875,0.15392854809761047,37.024818420410156
395.0,0.16409999999999997,34.0,361.3697509765625,0.16928572952747345,34.442344665527344
368.0,0.1487,34.0,356.8462829589844,0.1593894362449646,36.10445022583008
419.0,0.21920000000000006,33.5,353.5487365722656,0.1426067352294922,39.35315704345703
297.0,0.16490000000000002,34.7,374.8680725097656,0.18140186369419098,33.08082962036133
324.0,0.1481,34.7,374.0403747558594,0.18039698898792267,33.243465423583984
-2.842170943040401e-14,0.0,69.0,363.45745849609375,0.16941197216510773,34.680702209472656
374.0,0.1861,51.10000000000001,342.5351867675781,0.06058594211935997,58.83613586425781
379.0,0.1844,40.5,392.5613708496094,0.13830378651618958,44.71126174926758
382.0,0.199,39.1,387.086669921875,0.17830434441566467,35.089786529541016
422.0,0.17960000000000004,36.0,387.8982849121094,0.1840379536151886,33.7630500793457
481.0,0.16830000000000006,36.2,376.941162109375,0.17767329514026642,34.11513137817383
387.0,0.1292,36.2,372.93695068359375,0.15060549974441528,39.49068832397461
374.0,0.0614,46.8,369.9425048828125,0.12079091370105743,45.58855438232422
442.99999999999994,0.061,56.3,345.3277282714844,0.06090110167860985,58.25968933105469
343.0,0.0465,62.2,353.8353271484375,0.05610431730747223,60.73851776123047
429.0,0.0625,62.9,356.9969482421875,0.05400883033871651,62.36758041381836
414.0,0.05890000000000001,64.6,374.577392578125,0.05628301203250885,63.43865966796875
431.0,0.05850000000000001,65.0,381.2825622558594,0.05591274052858353,64.25887298583984
379.0,0.0517,66.1,385.2716979980469,0.05455556884407997,64.83697509765625
371.0,0.0519,65.9,377.8029479980469,0.05098878592252731,65.65237426757812
298.0,0.0402,67.0,375.1968688964844,0.05016249790787697,66.18324279785156
428.0,0.0592,67.2,352.93798828125,0.04636957868933678,67.02188110351562
356.0,0.0476,67.7,369.53662109375,0.04888289049267769,67.18889617919922
385.0,0.0528,67.7,360.62139892578125,0.047657426446676254,67.53858947753906
390.0,0.05439999999999999,67.2,362.953857421875,0.048267070204019547,67.59937286376953
391.0,0.0609,64.8,369.1267395019531,0.04968452453613281,67.4384536743164
337.0,0.0462,66.3,387.08135986328125,0.05366184562444687,66.58109283447266
338.0,0.0465,66.4,372.3581237792969,0.05126405507326126,66.77959442138672
387.0,0.0518,67.9,361.0940246582031,0.0491386353969574,67.01107788085938
331.0,0.0451,67.7,359.72467041015625,0.0487394817173481,67.17130279541016
320.0,0.0423,68.2,349.43194580078125,0.04668485000729561,67.58658599853516
235.0,0.030600000000000002,68.4,337.1304016113281,0.044539373368024826,68.02410888671875
280.0,0.0386,67.8,310.5209045410156,0.04066415876150131,68.61490631103516
307.0,0.0403,68.4,301.11199951171875,0.0402182936668396,68.5258560180664
316.0,0.0424,68.2,299.0045166015625,0.04018348082900047,68.50859832763672
310.0,0.0419,68.1,299.3315124511719,0.04053282365202904,68.36094665527344
284.0,0.0385,68.6,297.63720703125,0.040569137781858444,68.2332534790039
310.0,0.0403,69.1,293.2111511230469,0.03989911079406738,68.35324096679688
307.0,0.04,69.5,296.2933349609375,0.04015643894672394,68.47512817382812
325.0,0.0433,69.4,300.7608642578125,0.04038921371102333,68.6990966796875
307.0,0.0404,69.6,306.880859375,0.04116976633667946,68.71964263916016
340.0,0.0455,69.0,306.5757141113281,0.0409824438393116,68.85145568847656
296.0,0.0399,68.2,314.26416015625,0.042231034487485886,68.7061538696289
320.0,0.040999999999999995,69.7,312.1914367675781,0.042139191180467606,68.65792083740234
277.0,0.0374,68.7,312.349853515625,0.04199785739183426,68.75634765625
270.0,0.0357,68.6,306.0119934082031,0.041154127568006516,68.81348419189453
308.0,0.0404,69.0,298.14227294921875,0.040114887058734894,68.85613250732422
304.0,0.0421,67.9,298.12176513671875,0.040198907256126404,68.77622985839844
283.0,0.0376,68.5,299.44732666015625,0.04064611718058586,68.54869842529297
319.0,0.0419,68.9,293.2629089355469,0.039869774132966995,68.55669403076172
229.0,0.0303,69.0,297.5765380859375,0.04046715795993805,68.48729705810547
267.0,0.0355,68.6,282.7204284667969,0.03814199939370155,68.81136322021484
313.0,0.0415,69.1,280.1337890625,0.03783469647169113,68.82735443115234
262.0,0.0346,69.2,287.15386962890625,0.038814883679151535,68.7386474609375
315.0,0.0429,68.7,280.6802673339844,0.03780921548604965,68.88758850097656
271.0,0.0369,68.4,288.2322082519531,0.03911731392145157,68.67236328125
